dish_id,total_calories,total_mass,ingredients,split,processed_ingredients
dish_1567785223,487.712494,261.0,ingr_0000000338;ingr_0000000040;ingr_0000000039;ingr_0000000029;ingr_0000000008;ingr_0000000294;ingr_0000000041,train,vinaigrette;raspberries;sausage;mixed greens;scrambled eggs;granola;blackberries
dish_1562873187,64.216751,255.0,ingr_0000000043;ingr_0000000161;ingr_0000000525,train,green beans;olive oil;bok choy
dish_1561491180,236.347488,217.0,ingr_0000000133;ingr_0000000049;ingr_0000000036;ingr_0000000201;ingr_0000000514;ingr_0000000161;ingr_0000000520;ingr_0000000126;ingr_0000000291;ingr_0000000524;ingr_0000000471;ingr_0000000517;ingr_0000000189;ingr_0000000073;ingr_0000000009;ingr_0000000527;ingr_0000000122,train,shallots;fish;spinach (raw);blueberries;wheat berry;olive oil;lemon juice;mustard;parsley;cherry tomatoes;chard;vinegar;radishes;wild rice;chive;garlic
dish_1558725702,50.310001,117.0,ingr_0000000016,train,brussels sprouts
dish_1562789240,361.555603,154.0,ingr_0000000471;ingr_0000000524;ingr_0000000521;ingr_0000000520;ingr_0000000094;ingr_0000000291;ingr_0000000011;ingr_0000000027;ingr_0000000122;ingr_0000000462;ingr_0000000189;ingr_0000000023;ingr_0000000161;ingr_0000000133;ingr_0000000312,train,cherry tomatoes;parsley;basil;lemon juice;onions;cheese pizza;broccoli;garlic;pork;vinegar;brown rice;olive oil;shallots;pepper
dish_1559590031,402.746216,269.0,ingr_0000000014;ingr_0000000377;ingr_0000000312;ingr_0000000036;ingr_0000000161;ingr_0000000094;ingr_0000000126;ingr_0000000531;ingr_0000000189;ingr_0000000046;ingr_0000000201;ingr_0000000072;ingr_0000000380;ingr_0000000473;ingr_0000000291;ingr_0000000054,train,asparagus;quinoa;pepper;spinach (raw);olive oil;onions;mustard;pumpkin seeds;vinegar;mushroom;blueberries;kale;pizza;cranberries;apple
dish_1563389693,500.218018,383.0,ingr_0000000045;ingr_0000000105;ingr_0000000471,train,carrot;grilled chicken;cherry tomatoes
dish_1566416388,259.869873,315.0,ingr_0000000291;ingr_0000000433;ingr_0000000161;ingr_0000000335;ingr_0000000043,train,roasted potatoes;olive oil;eggplant;green beans
dish_1565728388,124.973,47.0,ingr_0000000011,train,cheese pizza
dish_1562963059,369.527283,389.0,ingr_0000000122;ingr_0000000541;ingr_0000000312;ingr_0000000049;ingr_0000000515;ingr_0000000377;ingr_0000000291;ingr_0000000471;ingr_0000000094;ingr_0000000161;ingr_0000000520;ingr_0000000433;ingr_0000000523;ingr_0000000448,train,garlic;tomatillo;pepper;fish;arugula;quinoa;cherry tomatoes;onions;olive oil;lemon juice;roasted potatoes;cilantro;jalapenos
dish_1560543729,219.529907,213.0,ingr_0000000027;ingr_0000000007;ingr_0000000122;ingr_0000000161;ingr_0000000189;ingr_0000000043;ingr_0000000036;ingr_0000000540;ingr_0000000291;ingr_0000000508;ingr_0000000535;ingr_0000000433;ingr_0000000026;ingr_0000000028,train,broccoli;cauliflower;garlic;olive oil;vinegar;green beans;spinach (raw);ginger;soy sauce;green onions;roasted potatoes;white rice;chicken
dish_1564588567,450.666016,312.0,ingr_0000000039;ingr_0000000008;ingr_0000000128,train,sausage;scrambled eggs;egg whites
dish_1558381665,17.85,51.0,ingr_0000000027,train,broccoli
dish_1560455343,53.941677,41.0,ingr_0000000045;ingr_0000000291;ingr_0000000524;ingr_0000000126;ingr_0000000161;ingr_0000000077;ingr_0000000189;ingr_0000000201;ingr_0000000036,train,carrot;parsley;mustard;olive oil;almonds;vinegar;blueberries;spinach (raw)
dish_1565203015,663.939575,397.0,ingr_0000000524;ingr_0000000517;ingr_0000000520;ingr_0000000122;ingr_0000000028;ingr_0000000527;ingr_0000000291;ingr_0000000023;ingr_0000000161;ingr_0000000521;ingr_0000000516,train,parsley;chard;lemon juice;garlic;chicken;chive;brown rice;olive oil;basil;rosemary
dish_1560455380,60.97168,78.0,ingr_0000000189;ingr_0000000077;ingr_0000000161;ingr_0000000045;ingr_0000000291;ingr_0000000517;ingr_0000000201;ingr_0000000524;ingr_0000000126;ingr_0000000036,train,vinegar;almonds;olive oil;carrot;chard;blueberries;parsley;mustard;spinach (raw)
dish_1565721855,479.034454,450.0,ingr_0000000485;ingr_0000000529;ingr_0000000036;ingr_0000000028;ingr_0000000514;ingr_0000000291;ingr_0000000524;ingr_0000000433;ingr_0000000133;ingr_0000000122;ingr_0000000518;ingr_0000000161;ingr_0000000520,train,zucchini;chayote squash;spinach (raw);chicken;wheat berry;parsley;roasted potatoes;shallots;garlic;thyme;olive oil;lemon juice
dish_1567020394,176.15863,265.0,ingr_0000000049;ingr_0000000312;ingr_0000000072;ingr_0000000524;ingr_0000000161;ingr_0000000527;ingr_0000000027;ingr_0000000471;ingr_0000000514;ingr_0000000517;ingr_0000000520;ingr_0000000291;ingr_0000000133;ingr_0000000122;ingr_0000000016,train,fish;pepper;kale;parsley;olive oil;chive;broccoli;cherry tomatoes;wheat berry;chard;lemon juice;shallots;garlic;brussels sprouts
dish_1558723671,38.130001,93.0,ingr_0000000045,train,carrot
dish_1563897395,135.913651,233.0,ingr_0000000037;ingr_0000000437;ingr_0000000161;ingr_0000000027,train,cantaloupe;sweet potato;olive oil;broccoli
dish_1561664061,303.643036,269.0,ingr_0000000525;ingr_0000000028;ingr_0000000312;ingr_0000000043;ingr_0000000462;ingr_0000000161;ingr_0000000031;ingr_0000000524;ingr_0000000291;ingr_0000000045;ingr_0000000122;ingr_0000000508;ingr_0000000527;ingr_0000000026;ingr_0000000517;ingr_0000000023;ingr_0000000328;ingr_0000000520;ingr_0000000521;ingr_0000000516,train,bok choy;chicken;pepper;green beans;pork;olive oil;cucumbers;parsley;carrot;garlic;soy sauce;chive;white rice;chard;brown rice;sugar;lemon juice;basil;rosemary
dish_1558379324,16.32,48.0,ingr_0000000037,train,cantaloupe
dish_1558458584,351.181,142.0,ingr_0000000036;ingr_0000000440;ingr_0000000077,train,spinach (raw);grapes;almonds
dish_1567024187,334.945831,235.0,ingr_0000000377;ingr_0000000092;ingr_0000000520;ingr_0000000161;ingr_0000000511;ingr_0000000291;ingr_0000000011;ingr_0000000529;ingr_0000000021;ingr_0000000155;ingr_0000000335;ingr_0000000485;ingr_0000000046;ingr_0000000433;ingr_0000000122;ingr_0000000133,train,quinoa;wine;lemon juice;olive oil;spinach (cooked);cheese pizza;chayote squash;squash;chicken thighs;eggplant;zucchini;mushroom;roasted potatoes;garlic;shallots
dish_1558639012,257.436005,490.0,ingr_0000000471;ingr_0000000205;ingr_0000000007;ingr_0000000054;ingr_0000000440,train,cherry tomatoes;corn on the cob;cauliflower;apple;grapes
dish_1565382733,287.639984,102.0,ingr_0000000392,train,pepperoni pizza
dish_1561575347,554.760071,327.0,ingr_0000000161;ingr_0000000433;ingr_0000000033;ingr_0000000094;ingr_0000000133;ingr_0000000511;ingr_0000000291;ingr_0000000513;ingr_0000000525;ingr_0000000380;ingr_0000000025;ingr_0000000189,train,olive oil;roasted potatoes;bell peppers;onions;shallots;spinach (cooked);millet;bok choy;pizza;beef;vinegar
dish_1563564707,143.991699,150.0,ingr_0000000140;ingr_0000000306;ingr_0000000072;ingr_0000000205;ingr_0000000148,train,caesar dressing;croutons;kale;corn on the cob;parmesan cheese
dish_1561575033,354.445312,339.0,ingr_0000000519;ingr_0000000312;ingr_0000000028;ingr_0000000521;ingr_0000000520;ingr_0000000122;ingr_0000000291;ingr_0000000133;ingr_0000000518;ingr_0000000441;ingr_0000000161;ingr_0000000335;ingr_0000000046;ingr_0000000515;ingr_0000000341;ingr_0000000428;ingr_0000000516;ingr_0000000514,train,oregano;pepper;chicken;basil;lemon juice;garlic;shallots;thyme;butter;olive oil;eggplant;mushroom;arugula;cream;white wine;rosemary;wheat berry
dish_1567023375,248.566406,268.0,ingr_0000000050;ingr_0000000077;ingr_0000000517;ingr_0000000201;ingr_0000000189;ingr_0000000082;ingr_0000000515;ingr_0000000045;ingr_0000000126;ingr_0000000161;ingr_0000000122;ingr_0000000409;ingr_0000000040;ingr_0000000291,train,tofu;almonds;chard;blueberries;vinegar;pecans;arugula;carrot;mustard;olive oil;garlic;greek salad;raspberries
dish_1558721533,18.700001,55.0,ingr_0000000037,train,cantaloupe
dish_1562874049,412.144989,155.0,ingr_0000000011,train,cheese pizza
dish_1562872746,242.363983,203.0,ingr_0000000312;ingr_0000000049;ingr_0000000047;ingr_0000000122;ingr_0000000189;ingr_0000000434;ingr_0000000539;ingr_0000000126;ingr_0000000161;ingr_0000000002;ingr_0000000538;ingr_0000000515;ingr_0000000524;ingr_0000000070;ingr_0000000045;ingr_0000000367;ingr_0000000291;ingr_0000000527,train,pepper;fish;corn;garlic;vinegar;sour cream;nopales;mustard;olive oil;strawberries;jicama;arugula;parsley;figs;carrot;lime;chive
dish_1558638954,89.010002,129.0,ingr_0000000440,train,grapes
dish_1562611824,192.566193,109.0,ingr_0000000291;ingr_0000000187;ingr_0000000161;ingr_0000000526;ingr_0000000524;ingr_0000000189;ingr_0000000515;ingr_0000000312,train,chickpeas;olive oil;mustard greens;parsley;vinegar;arugula;pepper
dish_1560366389,46.909065,38.0,ingr_0000000126;ingr_0000000161;ingr_0000000124;ingr_0000000291;ingr_0000000312;ingr_0000000517;ingr_0000000189;ingr_0000000201;ingr_0000000515,train,mustard;olive oil;walnuts;pepper;chard;vinegar;blueberries;arugula
dish_1561392632,500.114899,352.0,ingr_0000000161;ingr_0000000031;ingr_0000000126;ingr_0000000004;ingr_0000000013;ingr_0000000291;ingr_0000000033;ingr_0000000122;ingr_0000000027;ingr_0000000008;ingr_0000000073;ingr_0000000189,train,olive oil;cucumbers;mustard;bacon;berries;bell peppers;garlic;broccoli;scrambled eggs;radishes;vinegar
dish_1566499686,674.706787,388.0,ingr_0000000312;ingr_0000000036;ingr_0000000189;ingr_0000000026;ingr_0000000012;ingr_0000000525;ingr_0000000122;ingr_0000000508;ingr_0000000126;ingr_0000000094;ingr_0000000161;ingr_0000000462;ingr_0000000457;ingr_0000000328;ingr_0000000291;ingr_0000000031,train,pepper;spinach (raw);vinegar;white rice;olives;bok choy;garlic;soy sauce;mustard;onions;olive oil;pork;sun dried tomatoes;sugar;cucumbers
dish_1563395510,415.627411,372.0,ingr_0000000027;ingr_0000000045;ingr_0000000291;ingr_0000000367;ingr_0000000161;ingr_0000000524;ingr_0000000485;ingr_0000000047;ingr_0000000312;ingr_0000000377;ingr_0000000523;ingr_0000000238;ingr_0000000122;ingr_0000000434;ingr_0000000448;ingr_0000000036;ingr_0000000320;ingr_0000000515;ingr_0000000052;ingr_0000000251;ingr_0000000155;ingr_0000000021;ingr_0000000541;ingr_0000000011;ingr_0000000049;ingr_0000000471;ingr_0000000203;ingr_0000000033;ingr_0000000520;ingr_0000000152;ingr_0000000094;ingr_0000000032,train,broccoli;carrot;lime;olive oil;parsley;zucchini;corn;pepper;quinoa;cilantro;hominy;garlic;sour cream;jalapenos;spinach (raw);black beans;arugula;cheese;tortilla chips;chicken thighs;squash;tomatillo;cheese pizza;fish;cherry tomatoes;chili;bell peppers;lemon juice;cabbage;onions;tomatoes
dish_1563563348,362.641998,294.0,ingr_0000000471;ingr_0000000012;ingr_0000000105;ingr_0000000045;ingr_0000000033,train,cherry tomatoes;olives;grilled chicken;carrot;bell peppers
dish_1558629818,156.087006,27.0,ingr_0000000077,train,almonds
dish_1568320296,226.014999,85.0,ingr_0000000011,train,cheese pizza
dish_1558116399,7.0,25.0,ingr_0000000029,train,mixed greens
dish_1562875211,282.240021,147.0,ingr_0000000380;ingr_0000000006,train,pizza;caesar salad
dish_1561492519,271.320007,206.0,ingr_0000000536;ingr_0000000245,train,banana with peel;wheat bread
dish_1563304333,451.235687,308.0,ingr_0000000306;ingr_0000000291;ingr_0000000028;ingr_0000000036;ingr_0000000524;ingr_0000000520;ingr_0000000140;ingr_0000000161;ingr_0000000122;ingr_0000000514;ingr_0000000148;ingr_0000000072;ingr_0000000518;ingr_0000000133;ingr_0000000433,train,croutons;chicken;spinach (raw);parsley;lemon juice;caesar dressing;olive oil;garlic;wheat berry;parmesan cheese;kale;thyme;shallots;roasted potatoes
dish_1558723719,231.240005,40.0,ingr_0000000077,train,almonds
dish_1560798744,357.152008,220.0,ingr_0000000027;ingr_0000000011;ingr_0000000050,train,broccoli;cheese pizza;tofu
dish_1558113304,247.070999,175.0,ingr_0000000440;ingr_0000000037;ingr_0000000077,train,grapes;cantaloupe;almonds
dish_1563308428,406.307678,329.0,ingr_0000000498;ingr_0000000508;ingr_0000000189;ingr_0000000094;ingr_0000000072;ingr_0000000161;ingr_0000000122;ingr_0000000203;ingr_0000000045;ingr_0000000025;ingr_0000000026;ingr_0000000335;ingr_0000000291;ingr_0000000433;ingr_0000000027;ingr_0000000535,train,orange juice;soy sauce;vinegar;onions;kale;olive oil;garlic;chili;carrot;beef;white rice;eggplant;roasted potatoes;broccoli;green onions
dish_1558630932,292.643982,265.0,ingr_0000000054;ingr_0000000007;ingr_0000000077,train,apple;cauliflower;almonds
dish_1563911255,293.192169,235.0,ingr_0000000194;ingr_0000000291;ingr_0000000516;ingr_0000000520;ingr_0000000161;ingr_0000000094;ingr_0000000036;ingr_0000000043;ingr_0000000377;ingr_0000000122;ingr_0000000033;ingr_0000000032;ingr_0000000448;ingr_0000000513;ingr_0000000312;ingr_0000000028,train,fried rice;rosemary;lemon juice;olive oil;onions;spinach (raw);green beans;quinoa;garlic;bell peppers;tomatoes;jalapenos;millet;pepper;chicken
dish_1563813833,256.865997,207.0,ingr_0000000039;ingr_0000000128,train,sausage;egg whites
dish_1562775373,329.080017,148.0,ingr_0000000004;ingr_0000000008,train,bacon;scrambled eggs
dish_1559242221,659.033997,114.0,ingr_0000000077,train,almonds
dish_1566332193,527.450012,504.0,ingr_0000000036;ingr_0000000042;ingr_0000000012;ingr_0000000028;ingr_0000000031,train,spinach (raw);avocado;olives;chicken;cucumbers
dish_1563295292,119.019997,22.0,ingr_0000000004,train,bacon
dish_1567106794,102.338257,48.0,ingr_0000000126;ingr_0000000161;ingr_0000000029;ingr_0000000124;ingr_0000000030;ingr_0000000291;ingr_0000000122;ingr_0000000035;ingr_0000000189,train,mustard;olive oil;mixed greens;walnuts;lettuce;garlic;blue cheese;vinegar
dish_1562691566,100.613655,187.0,ingr_0000000027;ingr_0000000161;ingr_0000000128,train,broccoli;olive oil;egg whites
dish_1566414723,728.810608,482.0,ingr_0000000535;ingr_0000000291;ingr_0000000428;ingr_0000000161;ingr_0000000516;ingr_0000000520;ingr_0000000341;ingr_0000000028;ingr_0000000049;ingr_0000000534;ingr_0000000433;ingr_0000000518;ingr_0000000133;ingr_0000000122;ingr_0000000521;ingr_0000000094;ingr_0000000441;ingr_0000000046;ingr_0000000515;ingr_0000000514;ingr_0000000519;ingr_0000000312,train,green onions;white wine;olive oil;rosemary;lemon juice;cream;chicken;fish;country rice;roasted potatoes;thyme;shallots;garlic;basil;onions;butter;mushroom;arugula;wheat berry;oregano;pepper
dish_1564589025,48.810734,51.0,ingr_0000000437;ingr_0000000161,train,sweet potato;olive oil
dish_1558458847,74.360001,143.0,ingr_0000000054,train,apple
dish_1558632130,33.66,99.0,ingr_0000000037,train,cantaloupe
dish_1562787783,114.013741,76.0,ingr_0000000133;ingr_0000000161;ingr_0000000526;ingr_0000000520;ingr_0000000473;ingr_0000000524;ingr_0000000122;ingr_0000000515;ingr_0000000413;ingr_0000000054;ingr_0000000291;ingr_0000000153,train,shallots;olive oil;mustard greens;lemon juice;cranberries;parsley;garlic;arugula;pilaf;apple;bulgur
dish_1567022383,527.088013,508.0,ingr_0000000094;ingr_0000000140;ingr_0000000033;ingr_0000000045;ingr_0000000471;ingr_0000000012;ingr_0000000028;ingr_0000000148,train,onions;caesar dressing;bell peppers;carrot;cherry tomatoes;olives;chicken;parmesan cheese
dish_1563567663,514.112061,461.0,ingr_0000000049;ingr_0000000189;ingr_0000000517;ingr_0000000471;ingr_0000000514;ingr_0000000082;ingr_0000000520;ingr_0000000524;ingr_0000000133;ingr_0000000515;ingr_0000000161;ingr_0000000201;ingr_0000000205;ingr_0000000072;ingr_0000000126;ingr_0000000291;ingr_0000000527;ingr_0000000122,train,fish;vinegar;chard;cherry tomatoes;wheat berry;pecans;lemon juice;parsley;shallots;arugula;olive oil;blueberries;corn on the cob;kale;mustard;chive;garlic
dish_1563822636,237.019379,258.0,ingr_0000000007;ingr_0000000367;ingr_0000000010;ingr_0000000514;ingr_0000000021;ingr_0000000161;ingr_0000000485;ingr_0000000291;ingr_0000000027;ingr_0000000122;ingr_0000000006,train,cauliflower;lime;steak;wheat berry;squash;olive oil;zucchini;broccoli;garlic;caesar salad
dish_1560442450,87.761002,149.0,ingr_0000000262,train,yogurt
dish_1566923004,158.820007,153.0,ingr_0000000008;ingr_0000000038,train,scrambled eggs;pineapple
dish_1558115512,434.196014,126.0,ingr_0000000039,train,sausage
dish_1564588533,236.06601,167.0,ingr_0000000039;ingr_0000000128,train,sausage;egg whites
dish_1558544427,160.164993,103.0,ingr_0000000179,train,eggs
dish_1561749664,288.197937,162.0,ingr_0000000518;ingr_0000000161;ingr_0000000291;ingr_0000000023;ingr_0000000515;ingr_0000000312;ingr_0000000332,train,thyme;olive oil;brown rice;arugula;pepper;salmon
dish_1561578441,387.084412,309.0,ingr_0000000006;ingr_0000000033;ingr_0000000511;ingr_0000000433;ingr_0000000030;ingr_0000000025;ingr_0000000471;ingr_0000000291;ingr_0000000319;ingr_0000000189;ingr_0000000031;ingr_0000000094;ingr_0000000161;ingr_0000000011;ingr_0000000133;ingr_0000000338;ingr_0000000007;ingr_0000000513;ingr_0000000525;ingr_0000000012,train,caesar salad;bell peppers;spinach (cooked);roasted potatoes;lettuce;beef;cherry tomatoes;feta cheese;vinegar;cucumbers;onions;olive oil;cheese pizza;shallots;vinaigrette;cauliflower;millet;bok choy;olives
dish_1565897617,356.831787,211.0,ingr_0000000291;ingr_0000000367;ingr_0000000161;ingr_0000000514;ingr_0000000010;ingr_0000000043;ingr_0000000122;ingr_0000000007,train,lime;olive oil;wheat berry;steak;green beans;garlic;cauliflower
dish_1561665671,158.389008,89.0,ingr_0000000205;ingr_0000000380,train,corn on the cob;pizza
dish_1558113204,179.210999,31.0,ingr_0000000077,train,almonds
dish_1560356523,497.719971,92.0,ingr_0000000004,train,bacon
dish_1559332487,19.110001,98.0,ingr_0000000485;ingr_0000000529,train,zucchini;chayote squash
dish_1558628888,111.959999,72.0,ingr_0000000179,train,eggs
dish_1561749016,280.118103,272.0,ingr_0000000332;ingr_0000000528;ingr_0000000291;ingr_0000000126;ingr_0000000471;ingr_0000000518;ingr_0000000161;ingr_0000000189;ingr_0000000023;ingr_0000000515;ingr_0000000312;ingr_0000000029;ingr_0000000112,train,salmon;celery root;mustard;cherry tomatoes;thyme;olive oil;vinegar;brown rice;arugula;pepper;mixed greens;honeydew melons
dish_1564601569,208.098145,291.0,ingr_0000000342;ingr_0000000433;ingr_0000000016;ingr_0000000291;ingr_0000000312;ingr_0000000161,train,turnips;roasted potatoes;brussels sprouts;pepper;olive oil
dish_1568044581,386.223419,696.0,ingr_0000000437;ingr_0000000128;ingr_0000000121;ingr_0000000161,train,sweet potato;egg whites;watermelon;olive oil
dish_1560787781,108.628998,97.0,ingr_0000000004;ingr_0000000013;ingr_0000000192,train,bacon;berries;yam
dish_1563205982,316.239502,469.0,ingr_0000000128;ingr_0000000192;ingr_0000000013;ingr_0000000510;ingr_0000000437;ingr_0000000038,train,egg whites;yam;berries;chicken apple sausage;sweet potato;pineapple
dish_1558723818,113.527,107.0,ingr_0000000205,train,corn on the cob
dish_1561480414,125.161995,129.0,ingr_0000000080;ingr_0000000013,train,turkey bacon;berries
dish_1565032714,315.591034,330.0,ingr_0000000189;ingr_0000000161;ingr_0000000002;ingr_0000000070;ingr_0000000291;ingr_0000000021;ingr_0000000126;ingr_0000000515,train,vinegar;olive oil;strawberries;figs;squash;mustard;arugula
dish_1561049435,338.179993,257.0,ingr_0000000040;ingr_0000000037;ingr_0000000008;ingr_0000000004,train,raspberries;cantaloupe;scrambled eggs;bacon
